Date,Category,Longitude,Latitude
11/24/2015,All Other Offenses,-75.07233256,40.05485483
11/24/2015,Robbery No Firearm,-75.16454938,39.91038272
11/24/2015,Vandalism/Criminal Mischief,-75.15952608,39.96071905
11/24/2015,Thefts,-75.18727237,39.92226385
11/24/2015,Thefts,-75.18444273,39.9185007
11/24/2015,All Other Offenses,-75.07052842,40.03568953
11/24/2015,Thefts,-75.06753774,40.0560335
11/24/2015,Theft from Vehicle,-75.06320546,40.04683994
11/24/2015,Theft from Vehicle,-75.05876026,40.04539663
11/24/2015,Fraud,-75.14074086,39.96373242
11/24/2015,Narcotic / Drug Law Violations,-75.10363975,40.03416687
11/24/2015,Fraud,-75.18921283,39.96043972
11/24/2015,Fraud,-75.17431572,39.92575883
11/24/2015,Other Assaults,-75.15747047,39.91603036
11/24/2015,Aggravated Assault No Firearm,-75.17801116,39.92712429
11/24/2015,Other Assaults,-75.08800649,40.03447544
11/24/2015,Thefts,-75.04088346,40.05467272
11/24/2015,Theft from Vehicle,-75.06366024,40.05941073
11/24/2015,All Other Offenses,-75.02431906,40.11126525
11/24/2015,Rape,-75.10360033,40.04973264
11/24/2015,Fraud,-75.14031513,39.95459188
11/24/2015,Fraud,-75.21466417,40.03293326
11/24/2015,Fraud,-75.22280531,40.04685299
11/24/2015,Theft from Vehicle,-75.15728277,40.07017614
11/24/2015,Thefts,-75.15978292,39.91532986
11/24/2015,Thefts,-75.15317695,39.91442231
11/24/2015,Robbery Firearm,-75.23032495,39.93331411
11/24/2015,Other Sex Offenses (Not Commercialized),-75.02030665,40.03201951
11/24/2015,Embezzlement,-75.18281116,39.91280503
11/24/2015,Theft from Vehicle,-75.16477712,39.91044053
11/24/2015,Embezzlement,-75.21671554,40.03498631
11/24/2015,Thefts,-75.0581373,40.04990789
11/24/2015,Thefts,-75.15474653,39.94227807
11/24/2015,Thefts,-75.15955421,39.91791654
11/24/2015,Theft from Vehicle,-75.17190121,39.94593058
11/24/2015,Thefts,-75.11056094,40.03798884
11/24/2015,Other Assaults,-75.17081701,39.94770334
11/24/2015,Theft from Vehicle,-75.04417832,40.03860805
11/24/2015,Theft from Vehicle,-75.05646482,40.03823686
11/24/2015,Other Assaults,-75.0310947,40.08208118
11/24/2015,Other Assaults,-75.04482597,40.05900424
11/24/2015,All Other Offenses,-74.98296404,40.09673017
11/24/2015,All Other Offenses,-74.98832433,40.07380055
11/24/2015,Fraud,-75.06191678,40.06880956
11/24/2015,Fraud,-75.18229183,39.95475948
11/24/2015,All Other Offenses,-75.23175924,39.92334614
11/24/2015,All Other Offenses,-75.1995656,39.9739591
11/24/2015,Aggravated Assault Firearm,-75.23064971,39.98619345
11/24/2015,Disorderly Conduct,-75.1625062,39.9490948
11/24/2015,Disorderly Conduct,-75.1625062,39.9490948
11/24/2015,Theft from Vehicle,-75.16850177,39.95294946
11/24/2015,Thefts,-75.03691937,40.03146369
11/24/2015,Theft from Vehicle,-75.16807823,39.90664195
11/24/2015,Theft from Vehicle,-75.16244005,39.94134836
11/24/2015,Vandalism/Criminal Mischief,-75.02888964,40.10249371
11/24/2015,Other Sex Offenses (Not Commercialized),-75.23243639,39.94108776
11/24/2015,Thefts,-75.20762446,39.96637478
11/24/2015,Thefts,-75.164281,40.03805743
11/24/2015,Thefts,-75.18016518,40.0325571
11/24/2015,Robbery No Firearm,-75.16492891,39.95095379
11/24/2015,Fraud,-75.17651063,39.9474814
11/24/2015,All Other Offenses,-74.97755183,40.07996786
11/24/2015,Fraud,-75.16528735,39.95255044
11/24/2015,Fraud,-75.16528735,39.95255044
11/24/2015,Thefts,-75.16983795,39.92309553
11/24/2015,All Other Offenses,-75.1691598,39.94991649
11/24/2015,All Other Offenses,-75.16054043,39.96666059
11/24/2015,Thefts,-75.16418592,39.95752136
11/24/2015,Other Assaults,-75.14922065,39.94170731
11/24/2015,Thefts,-75.14414037,39.99086969
11/24/2015,Other Assaults,-75.22269133,40.0430326
11/24/2015,Other Assaults,-75.03369863,40.10561656
11/24/2015,Weapon Violations,-75.22279255,40.03806557
11/24/2015,All Other Offenses,-75.17528142,39.93754943
11/24/2015,Fraud,-75.0991178,39.98590837
11/24/2015,Thefts,-75.11208943,40.01212695
11/24/2015,Disorderly Conduct,-75.15249812,39.95626241
11/24/2015,Disorderly Conduct,-75.14909399,39.95687827
11/24/2015,Fraud,-75.15830865,40.05464734
11/24/2015,Thefts,-75.16101665,39.94698135
11/24/2015,Thefts,-75.15769032,39.96193074
11/24/2015,Theft from Vehicle,-75.04403899,40.0552692
11/24/2015,Other Assaults,-75.06481401,40.01438926
11/24/2015,Other Assaults,-75.07818225,40.02241576
11/24/2015,Fraud,-75.1993265,39.96172852
11/24/2015,Disorderly Conduct,-75.27181932,39.9790019
11/24/2015,Other Assaults,-75.22458328,39.93237165
11/24/2015,Fraud,-75.24090698,39.95732427
11/24/2015,Fraud,-75.22721122,39.97411714
11/24/2015,Thefts,-75.15362374,39.9511836
11/24/2015,Burglary Residential,-75.23236287,39.9468578
11/24/2015,Narcotic / Drug Law Violations,-75.08367648,40.01686325
11/24/2015,Aggravated Assault No Firearm,-75.04403899,40.0552692
11/24/2015,Other Assaults,-75.16821643,39.9540144
11/24/2015,Other Assaults,-75.16821643,39.9540144
11/24/2015,Aggravated Assault Firearm,-75.13445432,39.98802989
11/24/2015,Theft from Vehicle,-75.15987251,40.05321571
11/24/2015,Fraud,-75.0657102,40.02504142
11/24/2015,Fraud,-75.05579674,40.02797795
11/24/2015,Aggravated Assault Firearm,-75.15586867,40.0437294
11/24/2015,Other Assaults,-75.23286716,39.97194623
11/24/2015,Narcotic / Drug Law Violations,-75.1128339,39.99455045
11/24/2015,Other Assaults,-75.09442086,39.99461658
11/24/2015,Other Assaults,-75.10997872,39.98335388
11/24/2015,Other Assaults,-75.17973407,39.94024032
11/24/2015,Fraud,-75.1776723,40.03782588
11/24/2015,Fraud,-75.15780271,40.07235868
11/24/2015,All Other Offenses,-75.22930624,39.89472758
11/24/2015,Thefts,-75.19396678,39.95058743
11/24/2015,Aggravated Assault Firearm,-75.12994805,39.99073311
11/24/2015,Thefts,-75.17410737,40.00470814
11/24/2015,Other Assaults,-75.16585366,39.97230317
11/24/2015,Other Assaults,-75.18032668,39.98162631
11/24/2015,Burglary Residential,-75.20358872,39.97235116
11/24/2015,Thefts,-75.1648186,40.02993296
11/24/2015,All Other Offenses,-75.14518458,39.98961443
11/24/2015,Thefts,-75.07257892,40.03203819
11/24/2015,Thefts,-75.08449476,40.02287667
11/24/2015,Thefts,-75.04434457,40.04196776
11/24/2015,Thefts,-75.05517912,40.03037755
11/24/2015,Thefts,-75.06816145,40.01299666
11/24/2015,All Other Offenses,-75.12893078,39.9923156
11/24/2015,All Other Offenses,-75.12644574,39.99192434
11/24/2015,All Other Offenses,-75.1226116,39.99146515
11/24/2015,All Other Offenses,-75.12448478,39.99164692
11/24/2015,Other Assaults,-75.21294715,39.9490296
11/24/2015,Thefts,-75.15076301,40.00134231
11/24/2015,Other Assaults,-75.16679845,39.97988881
11/24/2015,Other Assaults,-75.18582662,39.98846916
11/24/2015,Other Assaults,-75.17862074,40.05992091
11/24/2015,Other Assaults,-75.16765935,40.04717322
11/24/2015,Burglary Residential,-75.07345554,39.99719146
11/24/2015,All Other Offenses,-75.23498339,39.97075492
11/24/2015,Thefts,-75.15473245,39.99356857
11/24/2015,All Other Offenses,-75.14372893,40.04383216
11/24/2015,All Other Offenses,-75.24189124,39.95656206
11/24/2015,All Other Offenses,-75.1243864,39.99796661
11/24/2015,All Other Offenses,-75.13385946,39.99909958
11/24/2015,Aggravated Assault No Firearm,-75.23288981,39.96094639
11/24/2015,Fraud,-75.07501621,40.02153407
11/24/2015,Fraud,-75.03214085,40.03467413
11/24/2015,Fraud,-75.02996914,40.03219045
11/24/2015,Fraud,-75.08422536,40.02599569
11/24/2015,Aggravated Assault No Firearm,-75.18821194,39.93954613
11/24/2015,Aggravated Assault Firearm,-75.0458086,40.03519401
11/24/2015,Theft from Vehicle,-75.22737613,40.04321555
11/24/2015,Other Assaults,-75.08292681,40.02810596
11/24/2015,All Other Offenses,-75.17362341,40.04162663
11/24/2015,Narcotic / Drug Law Violations,-75.22451812,39.95990712
11/24/2015,Burglary Residential,-75.11854288,40.02601726
11/24/2015,Robbery No Firearm,-75.13213933,39.99043694
11/24/2015,Theft from Vehicle,-75.00796053,40.10074494
11/24/2015,Theft from Vehicle,-75.02795465,40.10468233
11/24/2015,Theft from Vehicle,-75.22899644,39.95891161
11/24/2015,Thefts,-75.14274857,39.96422941
11/24/2015,All Other Offenses,-75.19954619,39.95032297
11/24/2015,Fraud,-75.13258832,40.03984551
11/24/2015,Thefts,-75.16939501,40.03844665
11/24/2015,Thefts,-75.1877314,39.96338136
11/24/2015,Aggravated Assault No Firearm,-75.14907901,40.00893849
11/24/2015,All Other Offenses,-75.1691051,39.99514356
11/24/2015,All Other Offenses,-75.13062445,39.99190578
11/24/2015,Fraud,-75.22491819,39.95997792
11/24/2015,Fraud,-75.20578548,39.94930359
11/24/2015,Theft from Vehicle,-75.00284287,40.05753132
11/24/2015,Robbery No Firearm,-75.15768855,39.96192267
11/24/2015,Fraud,-75.15124869,40.00928831
11/24/2015,Fraud,-75.1128666,40.01854052
11/24/2015,Burglary Residential,-75.14646302,40.02702873
11/24/2015,Burglary Residential,-75.14839931,40.03025181
11/24/2015,All Other Offenses,-75.11088826,40.01787375
11/24/2015,All Other Offenses,-75.19725904,39.96224757
11/24/2015,All Other Offenses,-75.20945374,39.96880352
11/24/2015,All Other Offenses,-75.1733383,40.04013881
11/24/2015,All Other Offenses,-75.16583418,39.95270341
11/24/2015,Burglary Residential,-75.15934328,39.99013896
11/24/2015,Robbery No Firearm,-75.17993127,39.98779118
11/24/2015,Thefts,-75.15430668,39.98608692
11/24/2015,Thefts,-75.16913809,39.98475716
11/24/2015,Theft from Vehicle,-75.15389544,39.9626211
11/24/2015,Thefts,-75.15677579,39.95158619
11/24/2015,Other Assaults,-75.12779162,40.00212769
11/24/2015,Other Assaults,-75.12347065,40.02455881
11/24/2015,Thefts,-75.18413828,39.95488886
11/24/2015,Burglary Residential,-75.07441927,40.07442395
11/24/2015,Fraud,-75.1146084,39.98355584
11/24/2015,Other Assaults,-75.16125116,39.95318118
11/24/2015,Other Assaults,-75.149195,39.96452878
11/24/2015,Theft from Vehicle,-75.14904232,40.06564917
11/24/2015,Aggravated Assault No Firearm,-75.18084047,39.97345565
11/24/2015,Thefts,-75.18338846,39.95487731
11/24/2015,Thefts,-75.20185031,39.95853671
11/24/2015,Thefts,-75.24867478,39.97571543
11/24/2015,Weapon Violations,-75.20819806,39.94977467
11/24/2015,All Other Offenses,-75.02311221,40.03056092
11/24/2015,All Other Offenses,-75.08758764,40.0125897
11/24/2015,Other Assaults,-75.23721235,39.92614777
11/24/2015,Theft from Vehicle,-75.11060443,39.98634736
11/24/2015,Aggravated Assault No Firearm,-75.1246461,39.99483026
11/24/2015,Thefts,-75.14117109,40.01579152
11/24/2015,Other Sex Offenses (Not Commercialized),-75.13979535,39.99682944
11/24/2015,Narcotic / Drug Law Violations,-75.04652907,40.02431395
11/24/2015,Narcotic / Drug Law Violations,-75.17894805,39.95626186
11/24/2015,All Other Offenses,-75.15400723,39.9902957
11/24/2015,Thefts,-75.20904256,40.07741775
11/24/2015,Thefts,-75.17766129,40.03290922
11/24/2015,Theft from Vehicle,-75.18048952,39.97419577
11/24/2015,All Other Offenses,-75.14650363,40.00608272
11/24/2015,Narcotic / Drug Law Violations,-75.15796142,39.97876936
11/24/2015,Thefts,-75.17101696,39.95022888
11/24/2015,Robbery Firearm,-75.23587329,39.96605571
11/24/2015,Fraud,-75.18472835,39.97779623
11/24/2015,Other Assaults,-75.16218797,40.0576294
11/24/2015,Other Assaults,-75.20386173,39.96613534
11/24/2015,All Other Offenses,-75.24089079,39.99306893
11/24/2015,Theft from Vehicle,-75.24180291,39.91840254
11/24/2015,Aggravated Assault No Firearm,-75.22915648,39.97071298
11/24/2015,Other Assaults,-75.23904274,39.95251004
11/24/2015,Narcotic / Drug Law Violations,-75.18048952,39.97419577
11/24/2015,All Other Offenses,-75.08160762,40.01739389
11/24/2015,Other Sex Offenses (Not Commercialized),-75.18006894,39.98449986
11/24/2015,Other Sex Offenses (Not Commercialized),-75.17985516,39.98464633
11/24/2015,Aggravated Assault No Firearm,-74.98839037,40.07997008
11/24/2015,Other Assaults,-75.15625613,40.02342181
11/24/2015,Theft from Vehicle,-75.04311825,40.03444316
11/24/2015,Theft from Vehicle,-75.12220231,40.00905139
11/24/2015,Narcotic / Drug Law Violations,-75.16761184,39.99567694
11/24/2015,All Other Offenses,-75.2442357,39.95806534
11/24/2015,Fraud,-75.23070565,39.88385171
11/24/2015,Fraud,-75.23070565,39.88385171
11/24/2015,Fraud,-75.23235442,39.88354554
11/24/2015,Narcotic / Drug Law Violations,-75.23341252,39.97505979
11/24/2015,Narcotic / Drug Law Violations,-75.24019296,39.96194244
11/24/2015,Narcotic / Drug Law Violations,-75.22655623,39.97139717
11/24/2015,Fraud,-75.13261506,39.9989401
11/24/2015,Other Assaults,-75.14480051,40.03911227
11/24/2015,Fraud,-75.2355052,39.97716716
11/24/2015,Theft from Vehicle,-75.11358144,40.02340241
11/24/2015,Theft from Vehicle,-75.14943108,40.00734581
11/24/2015,Fraud,-75.14148988,39.98760424
11/24/2015,Vandalism/Criminal Mischief,-75.14196052,39.99859915
11/24/2015,Disorderly Conduct,-75.18189704,39.93807075
11/24/2015,Fraud,-75.13183391,39.98678195
11/24/2015,Prostitution and Commercialized Vice,-75.10873215,39.9989686
11/24/2015,Prostitution and Commercialized Vice,-75.12032561,39.992726
11/24/2015,All Other Offenses,-75.16347601,39.99985673
11/24/2015,All Other Offenses,-75.15733035,40.01714203
11/24/2015,Robbery No Firearm,-75.08139383,40.02627816
11/24/2015,Other Assaults,-75.17524806,39.99073502
11/24/2015,Other Assaults,-75.1560242,39.98722163
11/24/2015,Theft from Vehicle,-75.15220824,39.97250584
11/24/2015,Robbery No Firearm,-75.185671,40.03355883
11/24/2015,Thefts,-75.23551933,39.95824534
11/24/2015,Robbery No Firearm,-75.16823195,39.93925046
11/24/2015,Disorderly Conduct,-75.20308628,39.95175492
11/24/2015,Other Assaults,-75.2264606,39.97503452
11/24/2015,Other Assaults,-75.23982976,39.97858778
11/24/2015,Vandalism/Criminal Mischief,-75.05107237,40.06872269
11/24/2015,Other Assaults,-75.12873964,39.98507833
11/24/2015,Vandalism/Criminal Mischief,-75.2358885,39.98591024
11/24/2015,Thefts,-75.11278566,39.99180122
11/24/2015,Thefts,-75.10713954,40.01272817
11/24/2015,Robbery No Firearm,-75.21370847,39.96426222
11/24/2015,Narcotic / Drug Law Violations,-75.10749785,39.9977036
11/24/2015,Robbery No Firearm,-75.14113276,40.02690407
11/24/2015,Robbery Firearm,-75.13809513,40.02958745
11/24/2015,Vandalism/Criminal Mischief,-75.12199612,40.04005582
11/24/2015,Theft from Vehicle,-75.14115491,40.02314284
11/24/2015,Thefts,-75.17891489,40.03168028
11/24/2015,Theft from Vehicle,-75.14480051,40.03911227
11/24/2015,Burglary Residential,-75.17614628,39.92963309
11/24/2015,Theft from Vehicle,-75.19901368,39.9521319
11/24/2015,Other Assaults,-75.17134653,39.99214227
11/24/2015,Thefts,-75.23019056,39.92843104
11/24/2015,Burglary Residential,-75.07069071,40.01113764
11/24/2015,All Other Offenses,-75.13552457,39.98865804
11/24/2015,Thefts,-75.13061084,39.96915871
11/24/2015,All Other Offenses,-75.14387837,40.03285605
11/24/2015,Disorderly Conduct,-75.14958864,40.0169417
11/24/2015,Theft from Vehicle,-75.15383119,40.01277732
11/24/2015,Disorderly Conduct,-75.1675702,39.99563066
11/24/2015,Narcotic / Drug Law Violations,-75.10435339,39.99793678
11/24/2015,Theft from Vehicle,-75.19748505,40.049881
11/24/2015,Theft from Vehicle,-75.19799222,40.04630355
11/24/2015,Aggravated Assault No Firearm,-75.14563248,39.97273936
11/24/2015,Thefts,-75.10421835,39.99995449
11/24/2015,All Other Offenses,-75.11260905,39.99929148
11/24/2015,Thefts,-75.14934226,40.01775871
11/24/2015,Thefts,-75.14934226,40.01775871
11/24/2015,Theft from Vehicle,-75.17899718,39.94030444
11/24/2015,Theft from Vehicle,-75.17989947,39.93945271
11/24/2015,Thefts,-75.13061084,39.96915871
11/24/2015,Vandalism/Criminal Mischief,-75.1680251,39.96601818
11/24/2015,Thefts,-75.15971253,39.97044347
11/24/2015,DRIVING UNDER THE INFLUENCE,-75.17216764,39.95878602
11/24/2015,Theft from Vehicle,-75.23065726,39.92809997
11/24/2015,Robbery No Firearm,-75.17695146,39.99684178
11/24/2015,Theft from Vehicle,-74.98706857,40.05044814
11/24/2015,Burglary Residential,-75.18390766,39.98347105
11/24/2015,Fraud,-75.15124869,40.00928831
11/24/2015,Fraud,-75.15454649,39.99442067
11/24/2015,Thefts,-75.16876988,39.95147708
11/24/2015,DRIVING UNDER THE INFLUENCE,-75.24949799,39.96934268
11/24/2015,DRIVING UNDER THE INFLUENCE,-75.22652915,39.9753862
11/24/2015,Other Assaults,-75.20873272,40.00095644
11/24/2015,Theft from Vehicle,-75.14011388,39.96718554
11/24/2015,Theft from Vehicle,-75.14108874,39.96649597
11/24/2015,Thefts,-75.00977237,40.05097345
11/24/2015,Thefts,-74.96476318,40.08230141
11/24/2015,Robbery No Firearm,-75.14803621,39.99306441
11/24/2015,Robbery No Firearm,-75.12585294,40.02315595
11/24/2015,Weapon Violations,-75.15547515,40.02327796
11/24/2015,Liquor Law Violations,-75.1628213,39.95625925
11/24/2015,Burglary Non-Residential,-75.02448941,40.11085602
11/24/2015,Disorderly Conduct,-75.08372926,40.01678471
11/24/2015,Thefts,-75.05646607,40.04200574
11/24/2015,All Other Offenses,-75.14690517,39.99300346
11/24/2015,All Other Offenses,-75.12707463,39.99555531
11/24/2015,All Other Offenses,-75.12707463,39.99555531
11/24/2015,All Other Offenses,-75.12707463,39.99555531
11/24/2015,Thefts,-75.16894153,39.94997444
11/24/2015,Thefts,-75.16702009,39.95182119
11/24/2015,All Other Offenses,-75.12707463,39.99555531
11/24/2015,Narcotic / Drug Law Violations,-75.02990707,40.03403294
11/24/2015,Thefts,-75.15245791,40.06333827
11/24/2015,Vandalism/Criminal Mischief,-75.13093818,39.97567935
11/24/2015,DRIVING UNDER THE INFLUENCE,-75.14341601,40.03494115
11/24/2015,DRIVING UNDER THE INFLUENCE,-75.12917579,39.99233895
11/24/2015,Vandalism/Criminal Mischief,-75.23843446,39.91733025
11/24/2015,DRIVING UNDER THE INFLUENCE,-75.12604441,39.99492228
11/24/2015,DRIVING UNDER THE INFLUENCE,-75.12641944,39.99351557
11/24/2015,Vandalism/Criminal Mischief,-75.22066831,39.93774181
11/24/2015,Thefts,-75.09211654,39.99583053
11/24/2015,Thefts,-75.09926579,39.99226586
11/24/2015,Thefts,-75.1122412,40.01146314
11/24/2015,Narcotic / Drug Law Violations,-75.13637269,39.99625844
11/24/2015,Robbery No Firearm,-75.23118158,39.97376285
11/24/2015,Vandalism/Criminal Mischief,-75.19270061,39.96222666
11/24/2015,Vandalism/Criminal Mischief,-75.22352365,39.96441559
11/24/2015,All Other Offenses,-75.14372893,40.04383216
11/24/2015,All Other Offenses,-75.10324499,40.03255407
11/24/2015,All Other Offenses,-75.10324499,40.03255407
11/24/2015,Vandalism/Criminal Mischief,-75.10808233,40.02816445
11/24/2015,Vandalism/Criminal Mischief,-75.08372926,40.01678471
11/24/2015,All Other Offenses,-75.17677646,39.93731862
11/24/2015,All Other Offenses,-75.1716636,39.93844711
11/24/2015,Burglary Residential,-75.16787076,39.98204851
11/24/2015,All Other Offenses,-75.20241783,39.96313802
11/24/2015,All Other Offenses,-75.15947961,39.95402407
11/24/2015,All Other Offenses,-75.16025095,39.9504522
11/24/2015,All Other Offenses,-75.19285565,39.93359805
11/24/2015,All Other Offenses,-75.19285565,39.93359805
11/24/2015,All Other Offenses,-75.19285565,39.93359805
11/24/2015,All Other Offenses,-75.21625701,39.93835734
11/24/2015,Vandalism/Criminal Mischief,-75.18977199,39.94890199
11/24/2015,Vandalism/Criminal Mischief,-75.24510237,39.96090885
11/24/2015,All Other Offenses,-75.17511999,40.03610233
11/24/2015,All Other Offenses,-75.17532082,40.03630278
11/24/2015,All Other Offenses,-75.16506624,39.95361804
11/24/2015,All Other Offenses,-75.16506624,39.95361804
11/24/2015,All Other Offenses,-75.08436647,40.01884389
11/24/2015,Other Assaults,-75.07357646,40.01312771
11/24/2015,All Other Offenses,-75.22670831,39.95151805
11/24/2015,All Other Offenses,-75.24048156,39.95370366
11/24/2015,All Other Offenses,-75.24048156,39.95370366
11/24/2015,All Other Offenses,-75.14480051,40.03911227
11/24/2015,All Other Offenses,-75.144837,40.03521796
11/24/2015,Burglary Residential,-75.22410296,39.95175843
11/24/2015,All Other Offenses,-75.22978264,39.93885531
11/24/2015,All Other Offenses,-75.23157874,39.92128188
11/24/2015,All Other Offenses,-75.23157874,39.92128188
11/24/2015,Vandalism/Criminal Mischief,-75.23674178,39.97283467
11/24/2015,Vandalism/Criminal Mischief,-75.25316513,39.97139271
11/24/2015,All Other Offenses,-75.22472939,39.96085466
11/24/2015,All Other Offenses,-75.23287159,39.96102917
11/24/2015,All Other Offenses,-75.22137417,39.97475414
11/24/2015,All Other Offenses,-75.22706928,39.97731016
11/24/2015,All Other Offenses,-75.22474677,39.96077178
11/24/2015,All Other Offenses,-75.22676805,39.97722039
11/24/2015,All Other Offenses,-75.22839936,39.96917323
11/24/2015,All Other Offenses,-75.2411616,39.96679532
11/24/2015,All Other Offenses,-75.22686214,39.96029169
11/24/2015,All Other Offenses,-75.22476665,39.96079967
11/24/2015,All Other Offenses,-75.22830111,39.98521005
11/24/2015,All Other Offenses,-75.02015834,40.12645718
11/24/2015,All Other Offenses,-75.02015834,40.12645718
11/24/2015,Vandalism/Criminal Mischief,-75.15575518,40.0448678
11/24/2015,Vandalism/Criminal Mischief,-75.13709615,40.04534105
11/24/2015,Vandalism/Criminal Mischief,-75.14387151,40.0429102
11/24/2015,Vandalism/Criminal Mischief,-75.10316314,39.99699624
11/24/2015,Vandalism/Criminal Mischief,-75.0952173,40.00643424
11/24/2015,Vandalism/Criminal Mischief,-75.12139321,40.02115988
11/24/2015,Vandalism/Criminal Mischief,-75.17470696,39.98150619
11/24/2015,Vandalism/Criminal Mischief,-75.16130261,39.98594642
11/24/2015,Vandalism/Criminal Mischief,-75.16722192,39.97340678
11/24/2015,All Other Offenses,-75.17986238,39.99144211
11/24/2015,All Other Offenses,-75.17986238,39.99144211
11/24/2015,All Other Offenses,-75.17986238,39.99144211
11/24/2015,All Other Offenses,-75.17986238,39.99144211
11/24/2015,All Other Offenses,-75.17986238,39.99144211
11/24/2015,Motor Vehicle Theft,-75.16145442,39.97045441
11/24/2015,Motor Vehicle Theft,-75.17439161,39.94815261
11/24/2015,Motor Vehicle Theft,-75.07599887,40.05000211
11/24/2015,Recovered Stolen Motor Vehicle,-75.00880768,40.04448805
11/24/2015,Recovered Stolen Motor Vehicle,-75.1425526,39.97630492
11/24/2015,Motor Vehicle Theft,-75.15722878,40.06998761
11/24/2015,Vandalism/Criminal Mischief,-75.15751697,40.01019381
11/24/2015,Other Assaults,-75.14876846,40.00274779
11/24/2015,Robbery Firearm,-75.13648462,40.01212228
11/24/2015,Theft from Vehicle,-75.10315564,39.98214295
11/24/2015,Other Assaults,-75.14117109,40.01579152
11/24/2015,Theft from Vehicle,-75.12957144,39.97805673
11/24/2015,Recovered Stolen Motor Vehicle,-75.13678358,40.02476828
11/24/2015,Recovered Stolen Motor Vehicle,-75.04701525,40.05688702
11/24/2015,Recovered Stolen Motor Vehicle,-75.05503539,40.01835779
11/24/2015,Recovered Stolen Motor Vehicle,-75.23019523,40.05030949
11/24/2015,Recovered Stolen Motor Vehicle,-75.17259035,39.99518994
11/24/2015,Recovered Stolen Motor Vehicle,-75.16434526,40.00304571
11/24/2015,Recovered Stolen Motor Vehicle,-75.15589416,39.91872539
11/24/2015,Recovered Stolen Motor Vehicle,-75.24459032,39.95306865
11/24/2015,Recovered Stolen Motor Vehicle,-75.23944159,39.89353759
11/24/2015,Recovered Stolen Motor Vehicle,-75.16237748,39.9736521
11/24/2015,Recovered Stolen Motor Vehicle,-75.21255069,40.02798783
11/24/2015,Recovered Stolen Motor Vehicle,-75.0966216,39.99288281
11/24/2015,Recovered Stolen Motor Vehicle,-75.02789221,40.11928617
11/24/2015,Recovered Stolen Motor Vehicle,-75.13599584,40.01161173
11/24/2015,Recovered Stolen Motor Vehicle,-75.17536396,40.05276697
11/24/2015,Recovered Stolen Motor Vehicle,-75.11177648,39.97928749
11/24/2015,Aggravated Assault Firearm,-75.16563963,40.0094388
11/24/2015,Robbery Firearm,-75.17408131,40.01919482
11/24/2015,Other Assaults,-75.23070432,39.91965148
11/24/2015,Fraud,-75.15300309,39.94411331
11/24/2015,Recovered Stolen Motor Vehicle,-75.13848646,39.97477981
11/24/2015,Recovered Stolen Motor Vehicle,-75.11952693,39.99897796
11/24/2015,Narcotic / Drug Law Violations,-75.14296444,39.92292899
11/24/2015,Fraud,-75.03827583,40.10255267
11/24/2015,Other Assaults,-75.07818225,40.02241576
11/24/2015,Fraud,-75.01394664,40.04498494
11/24/2015,Fraud,-75.1573568,40.05787013
11/24/2015,Vandalism/Criminal Mischief,-75.16316588,39.96707887
11/24/2015,Aggravated Assault No Firearm,-75.16899643,39.97271023
11/24/2015,Theft from Vehicle,-75.16011951,39.95853577
11/24/2015,Theft from Vehicle,-75.13602153,40.04623826
11/24/2015,All Other Offenses,-75.23148071,39.93634047
11/24/2015,All Other Offenses,-75.22596795,39.93563899
11/24/2015,Other Assaults,-75.1525847,40.04295312
11/24/2015,Other Assaults,-75.1353554,40.0009869
11/24/2015,All Other Offenses,-75.13909073,40.01063055
11/24/2015,All Other Offenses,-75.16585248,39.97972334
11/24/2015,Thefts,-75.18004069,40.0422575
11/24/2015,All Other Offenses,-75.12707463,39.99555531
11/24/2015,Other Assaults,-75.14545705,40.00157378
11/24/2015,Narcotic / Drug Law Violations,-75.13739607,39.99648209
11/24/2015,Robbery No Firearm,-75.18023701,39.98639675
11/24/2015,Vandalism/Criminal Mischief,-75.21714464,39.96511776
11/24/2015,Other Assaults,-75.07429539,40.01696791
11/24/2015,Narcotic / Drug Law Violations,-75.15681562,40.04248217
11/24/2015,Narcotic / Drug Law Violations,-75.23996226,39.96188726
11/24/2015,Fraud,-75.15477807,40.01139514
11/24/2015,Vandalism/Criminal Mischief,-75.1680251,39.96601818
11/24/2015,Disorderly Conduct,-75.1675702,39.99563066
11/24/2015,Theft from Vehicle,-75.119517,39.97615622
11/24/2015,Thefts,-75.23512137,39.95975445
11/24/2015,Fraud,-75.22930624,39.89472758
11/24/2015,Weapon Violations,-75.17050965,39.98954591
11/24/2015,Thefts,-75.10296537,40.00351152
11/24/2015,Thefts,-75.17647208,40.07418166
11/24/2015,All Other Offenses,-75.24569054,39.95433819
11/24/2015,All Other Offenses,-75.08436647,40.01884389
11/24/2015,Motor Vehicle Theft,-75.14657373,40.02668597
11/24/2015,Vandalism/Criminal Mischief,-75.11205059,39.98788616
11/24/2015,All Other Offenses,-75.23287159,39.96102917
11/24/2015,Liquor Law Violations,-75.07818225,40.02241576
11/24/2015,All Other Offenses,-75.16393015,39.95350876
11/24/2015,Disorderly Conduct,-75.23681692,39.92573095
11/24/2015,All Other Offenses,-75.15499495,39.99241693
11/24/2015,Recovered Stolen Motor Vehicle,-75.06131761,40.03909156
11/23/2015,Vandalism/Criminal Mischief,-75.17557786,39.92842793
11/23/2015,Thefts,-75.08833606,40.04538055
